90|-0.03773312,-0.19977032,0.15975302,0.08936294,-0.08953875,-0.13031602,0.420447,-0.22126555,-0.3184576,0.09130617,-0.044970363,-0.14162046,0.02640912,-0.0510291,-0.08854743,-0.16752851,0.094445616,-0.15454136,-0.11476169,0.09578817,0.24248649,0.08811461,-0.39210245,0.016265256,-0.20153724,0.0048284195,-0.29403618,0.17504466,-0.28259578,-0.07022538,-0.15766016,0.078323305,0.11325064,-0.1435573,0.09304819,-0.372021,-0.19925575,-0.21241902,-0.009148146,0.08042396,-0.06649343,0.16734816,-0.15829214,0.09483143,-0.3852916,-0.058480877,0.0262414,0.124466054,0.099167325,-0.10130487,0.3571302,-0.12069652,0.23370136,0.03196345,-0.072608195,-0.14244525,0.27015683,0.02688656,-0.28228158,0.2886888,-0.11723862,-0.11974036,0.24974696,0.058427777,-0.0037641774,-0.063805334,-0.19352025,0.27234244,0.2415595,-0.25267544,-0.106535204,-0.15054822,-0.25831065,-0.13871591,-0.21049075,-0.27951607,-0.19178826,-0.41879228,-0.22194801,-0.20429926,0.1823284,-0.023194738,0.07486906,0.38088515,-0.021845149,0.2771134,0.16247898,0.017989414,-0.012725021,0.07539778,-0.0070551545,0.18690197,0.17415392,0.19696768,0.0610164,-0.16633087,0.00023659815,-0.056330815,0.0057416805,-0.251935,-0.15640302,-0.05751543,0.11021125,0.097407185,-0.060953483,-0.0052984976,0.030113792,0.077386506,0.4453025,-0.02450093,0.11047337,-0.32391205,-0.09140728,0.14605956,-0.18723892,-0.061235417,0.291469,0.16979916,0.02658847,0.16188128,-0.2634267,-0.28233364,0.14872134,-0.15512638,-0.039739665,-0.12969048,-0.03646992,0.044989884
91|-0.10934616,-0.26616564,0.3448983,0.021008706,-0.07948721,-0.2688677,0.5543538,-0.33346513,-0.32769212,0.09842249,0.1324712,-0.11385664,-0.09095564,-0.10126255,-0.20692892,-0.041906405,0.044571508,-0.19244416,-0.13354145,0.06964835,0.33180133,0.14849088,-0.48681107,0.05010845,-0.18726748,-0.00065101933,-0.35990718,0.26950356,-0.3321775,-0.20387085,-0.16658792,0.08554224,0.27285782,-0.21567507,0.029939137,-0.24843358,0.034214485,-0.17539193,0.092568696,-0.001836665,-0.056976233,0.33539286,-0.19603916,-0.011979163,-0.43880877,-0.19318664,-0.032479893,-0.02632898,0.12982522,-0.14088044,0.39859495,-0.044858832,0.22446752,0.0014335191,0.0052989027,-0.12348435,0.25678274,-0.16102417,-0.25411692,0.44838977,-0.011195421,-0.1790514,0.2605144,0.102399506,-0.0623751,0.038114633,-0.16278519,0.27948397,0.3194669,-0.23920967,-0.07822255,-0.070950635,-0.3148624,-0.1056265,-0.23962224,-0.3508481,-0.05484159,-0.50604767,-0.088166736,-0.20836659,0.21082659,-0.06281065,0.11750517,0.47166967,-0.003582341,0.1458119,0.33912203,4.272163e-05,-0.055829722,0.082786255,-0.049322415,0.19042873,0.11501794,0.14614952,0.20008232,-0.27480718,-0.124655455,-0.121917345,-0.026222736,-0.20716459,-0.21399002,0.016116185,0.26696408,0.007829805,0.023355668,0.1399578,-0.015789835,0.0068813586,0.40949845,-0.16563632,0.26636073,-0.20708203,-0.11654762,0.12721793,-0.03411745,-0.19852023,0.42152953,0.19090803,-0.04671384,0.22271681,-0.12885241,-0.33697626,0.31978557,-0.30273077,-0.13100675,-0.24271823,-0.07028229,0.030514808
92|-0.068699025,-0.15182097,0.22061694,-0.0711639,-0.09443522,-0.090177566,0.525248,-0.32905447,-0.2882193,0.09461108,0.07124707,-0.20082404,-0.1852384,-0.10209934,-0.2755063,-0.04240511,0.046858918,-0.36038136,-0.14711179,0.045843482,0.24020596,0.059183862,-0.38444623,0.085605025,-0.25314343,0.13062222,-0.21403493,0.13157949,-0.4342266,-0.21627486,-0.2621338,0.051698167,0.042511832,-0.25286457,-0.04760176,-0.2526853,-0.046604697,-0.15819441,0.017249608,-0.09205711,0.0016381046,0.4056784,-0.25163734,-0.022215247,-0.3207659,-0.1414917,-0.09680907,0.05798307,0.08395486,-0.1830736,0.2954363,-0.20532139,0.3111278,0.017457139,-0.030126214,-0.16774751,0.3757201,-0.030083546,-0.32949862,0.37469792,-0.033835262,-0.2345308,0.22094399,0.020340608,0.049032792,0.058778215,-0.25151423,0.2550731,0.31514135,-0.32215142,-0.14399017,-0.11508232,-0.27584073,-0.10102352,-0.32024565,-0.34384167,-0.091026135,-0.48014227,-0.15146756,-0.2956218,0.11420462,-0.11864833,0.08339578,0.4353962,-0.08474722,0.11132737,0.33998546,0.1146405,0.0146887,0.09264793,-0.01626327,0.14099531,0.20878027,0.112513,0.16038929,-0.2786863,-0.19739151,-0.10727871,0.08048586,-0.24775338,-0.27590844,0.0270671,0.2633836,0.16463615,0.053710353,0.03267108,-0.05493621,-0.008549243,0.3865502,-0.2456256,0.17949753,-0.40243292,-0.10983402,0.14045845,-0.041822154,-0.13974203,0.52922827,0.30271104,0.058468122,0.28653455,-0.22266652,-0.39060056,0.20066671,-0.20022465,-0.20262796,-0.31621656,-0.14381732,-0.01112029
93|-0.041513864,-0.11703778,0.20736139,-0.03345133,-0.07155886,-0.29178318,0.477393,-0.25064886,-0.37645808,0.12456294,0.10539774,-0.074574895,-0.12480632,-0.116262816,-0.13542931,0.002812634,0.10981879,-0.26253358,-0.03193063,0.09153676,0.27052632,0.102508426,-0.5033559,0.103886396,-0.2832788,-0.01600352,-0.26608446,0.24150328,-0.27475062,-0.21105285,-0.1567337,0.03475913,0.2338643,-0.12224766,-0.08013708,-0.14772765,0.06575523,-0.16897304,-0.08343288,0.061950598,-0.060800582,0.39271888,-0.1520345,0.1079979,-0.39277408,-0.112048,-0.04090404,0.022079242,0.040250428,-0.20244251,0.33522537,-0.031224782,0.3485771,-0.077190936,0.18268459,-0.1938171,0.32273504,-0.043984074,-0.2187561,0.3320253,-0.014682437,-0.23998028,0.22581118,-0.027941188,0.00366898,-0.031128874,-0.14026566,0.22109759,0.23528726,-0.3254217,0.0056969575,-0.0756924,-0.34459296,-0.23554869,-0.3038778,-0.2779794,0.017464573,-0.4178532,-0.19277143,-0.19093758,0.16140051,-0.16078873,0.13386047,0.42534742,0.028562983,0.084662855,0.32742983,-0.008392195,0.013812135,0.076543964,-0.04133516,0.135078,0.15411341,0.17437784,0.21324514,-0.29807594,-0.07995679,-0.2068056,0.027277606,-0.17927371,-0.2681637,0.025410146,0.24419262,0.07338398,0.113325626,0.14042641,0.016931286,0.011832778,0.4780228,-0.19547582,0.14578156,-0.15051937,-0.11543488,0.08318749,-0.08567331,-0.12778027,0.3932213,0.20272563,-0.08049669,0.2543746,-0.16609812,-0.38030326,0.28493816,-0.27712297,-0.16167553,-0.36409461,-0.08317917,0.028741045
94|-0.05931432,-0.09696724,0.0519678,-0.056966543,-0.054486584,-0.18302977,0.44524196,-0.23171292,-0.21594097,0.10588471,0.05020239,-0.13972872,-0.100277185,-0.0641109,-0.16677938,0.02725626,0.13394347,-0.39134988,-0.058877483,0.12420672,0.14862053,0.042524423,-0.41474012,0.0972965,-0.2817546,-0.0028695539,-0.16734958,0.2205966,-0.37022147,-0.26147464,-0.23612893,-0.030549547,0.1553017,-0.14427179,-0.1173682,-0.13019288,-0.003174824,-0.13486458,-0.11660167,-0.044370014,-0.031564135,0.4418788,-0.20997791,0.079865575,-0.38895512,-0.21323663,-0.010212726,0.045504123,0.16782065,-0.17403579,0.2666723,-0.079671554,0.259568,-0.050925758,0.13087149,-0.24433394,0.28979543,-0.059045803,-0.19877754,0.32302108,0.03098102,-0.17905557,0.18625392,-0.068583824,0.053569898,0.04089541,-0.22822316,0.21134378,0.23762323,-0.3632277,-0.0455745,-0.113161325,-0.32320407,-0.17510761,-0.22871856,-0.28186962,0.072914906,-0.47166196,-0.12722066,-0.208239,0.11123052,-0.23687935,0.09517779,0.34090853,-0.0151817305,0.07174841,0.38274822,0.09355304,0.005690545,0.041828897,0.03331772,0.04807794,0.15446717,0.25529855,0.16171747,-0.21166171,-0.20227973,-0.1619335,0.054780647,-0.12501673,-0.19138305,-0.016874801,0.35551777,0.17302066,0.10650859,0.084958054,-0.066498935,0.00494746,0.41852096,-0.17319612,0.13575795,-0.18325903,-0.044376608,0.19002084,-0.07341689,-0.12192399,0.48096618,0.2069674,0.009447048,0.25619823,-0.14072922,-0.3439363,0.22951788,-0.28769663,-0.121255,-0.32607058,-0.13057178,0.049603134
95|0.0033301313,-0.10980468,0.17833388,-0.014105069,-0.06159604,-0.27786562,0.44518575,-0.23913975,-0.36548725,0.101108186,0.06822771,-0.09336398,-0.11965147,-0.08669058,-0.12084726,-0.021188384,0.052464753,-0.22173703,-0.022399068,0.10670271,0.24361032,0.15444447,-0.45569798,0.12570421,-0.23927574,-0.056775928,-0.22358827,0.20160876,-0.2894672,-0.22500025,-0.105868466,0.011827521,0.27888897,-0.07313641,-0.079772614,-0.14827563,0.026778104,-0.1752643,-0.116722636,0.111685954,-0.042402953,0.37149656,-0.15108797,0.11020612,-0.40850863,-0.09176431,-0.04998972,0.07403994,0.049030643,-0.19899039,0.30149963,-0.024433618,0.28831497,-0.08900062,0.16738369,-0.17379965,0.26809165,-0.04100135,-0.19209345,0.27971494,-0.005561471,-0.22426581,0.21518432,-0.017045923,0.03391434,-0.05633561,-0.1531629,0.22315468,0.22258651,-0.2944243,0.025888586,-0.07522487,-0.33476344,-0.25022277,-0.26033905,-0.2666531,0.011774796,-0.4484663,-0.20074002,-0.18036814,0.17639501,-0.20335245,0.1181298,0.4056078,0.059373748,0.04807828,0.31756926,-0.0064092427,-0.03326266,0.10494649,-0.0033810288,0.13819836,0.18089259,0.20825823,0.23711658,-0.24505405,-0.100870825,-0.19565475,0.012957226,-0.18852472,-0.21105552,-0.033880595,0.23332362,0.08068122,0.09517377,0.100046135,0.01900673,0.07180419,0.47756788,-0.19017436,0.13532232,-0.12201472,-0.09299786,0.11883543,-0.09670731,-0.1024671,0.3768357,0.18152793,-0.08632111,0.22014026,-0.16183098,-0.35785627,0.30434692,-0.23530467,-0.17134078,-0.33105928,-0.021609029,0.066567235
96|-0.012168606,-0.119519524,0.21371795,-0.024065448,-0.073728986,-0.29142818,0.47360802,-0.26159784,-0.37952408,0.10158261,0.08709485,-0.071577884,-0.119854026,-0.10706214,-0.11734786,-0.0043224692,0.06834678,-0.23543084,-0.03186812,0.08582407,0.26551908,0.146631,-0.48723388,0.11497903,-0.2451356,-0.04485424,-0.25089106,0.22488469,-0.27480415,-0.20940459,-0.110834606,0.025102206,0.27133882,-0.10076349,-0.059116304,-0.14510041,0.042556483,-0.16337703,-0.07834091,0.09466069,-0.044525784,0.3731127,-0.16286226,0.103389464,-0.39041162,-0.10892484,-0.05102086,0.050354827,0.045882467,-0.18911605,0.31330392,-0.035188913,0.29514766,-0.075460665,0.17090994,-0.16643395,0.28551498,-0.045470834,-0.22636826,0.3199941,-0.02948162,-0.20407026,0.22976112,-0.013672367,0.009347492,-0.048558425,-0.15140189,0.21887177,0.25589523,-0.2881814,0.022489155,-0.05742454,-0.32945287,-0.23900528,-0.2833608,-0.25987074,0.0114568025,-0.4230268,-0.18756215,-0.18092807,0.17547953,-0.15260856,0.118148625,0.41614994,0.043518793,0.08098797,0.30270997,-0.015604178,-0.038790073,0.103670985,-0.012004353,0.12569995,0.1666509,0.18037145,0.2288949,-0.27227512,-0.074958615,-0.20179714,0.015672332,-0.18423586,-0.22257787,-0.0021855123,0.23843487,0.059512544,0.09217209,0.1205569,0.022299036,0.04038137,0.4743229,-0.19805954,0.13852166,-0.13969654,-0.10890616,0.0868215,-0.08973803,-0.1257418,0.36946204,0.18222857,-0.099340856,0.24111207,-0.1576588,-0.35943162,0.28952065,-0.25043863,-0.15247284,-0.33010444,-0.05101831,0.060502168
97|-0.004260092,0.007068052,-0.0033692904,-0.0018368512,0.0040790504,-0.0006432757,0.003978719,-0.003296867,0.0038914876,-0.007652357,0.004746044,-0.0009713955,-0.0043805,-1.5791506e-05,-0.00095593557,-0.00056406576,-0.0013763737,-0.0072446847,-0.0060962467,-0.0053126086,-0.006740761,-0.0035445169,0.0071781995,-0.0014157249,-0.0059350245,-0.004604589,0.002816598,-0.0021224646,-0.0012177862,-0.0033233361,0.004657737,-0.006118832,-0.005857651,0.005879525,-0.005437933,0.0016849665,0.00028902944,0.0075528724,0.0033130245,0.0016149273,0.002152754,0.0017996002,0.0017186347,-0.0021266742,0.0031962395,0.004765792,0.006982425,-0.00058471784,-0.0009548599,0.005052277,-0.0066132173,-0.0005126903,-0.005213473,0.0037369588,-0.0069900323,0.0025389092,0.007034952,-0.0016152291,-0.006898433,-0.0063895583,0.0025359895,-0.004176705,0.0050372323,-0.0009288052,0.0061356816,-0.0003930237,-0.0048567113,-0.0044542756,0.0006007515,-0.0037325146,0.005126126,-0.0027489588,-0.004395932,0.0007448569,-0.0038043335,-0.006415453,-0.0040998915,-0.0014544642,0.000340553,0.0028425353,0.0053663226,0.0052562235,0.0045791874,0.0002502259,-0.004548042,0.0070309276,-0.0005099932,0.003679716,-0.001112828,0.00452982,0.004142995,-0.0057009943,-0.002142679,8.5103326e-05,0.0015894976,-0.007257565,0.0037805848,0.0026344676,-0.00013588276,-0.002732291,-0.0059411433,0.005934418,-0.0067212386,-0.0057689017,0.0034778574,-0.0066495547,-0.0025657387,-0.0016332474,-0.0014865464,-0.0053400705,0.0033566607,0.0007803608,0.0028567119,-0.001037756,0.005417986,-0.0074481145,0.004567357,-0.0040089386,0.0013306895,-0.005422703,-0.0019384567,-0.005022536,-0.0026179617,0.007601195,0.0021013413,0.0012541711,-0.0047529927,0.0043538855
98|-0.004260092,0.007068052,-0.0033692904,-0.0018368512,0.0040790504,-0.0006432757,0.003978719,-0.003296867,0.0038914876,-0.007652357,0.004746044,-0.0009713955,-0.0043805,-1.5791506e-05,-0.00095593557,-0.00056406576,-0.0013763737,-0.0072446847,-0.0060962467,-0.0053126086,-0.006740761,-0.0035445169,0.0071781995,-0.0014157249,-0.0059350245,-0.004604589,0.002816598,-0.0021224646,-0.0012177862,-0.0033233361,0.004657737,-0.006118832,-0.005857651,0.005879525,-0.005437933,0.0016849665,0.00028902944,0.0075528724,0.0033130245,0.0016149273,0.002152754,0.0017996002,0.0017186347,-0.0021266742,0.0031962395,0.004765792,0.006982425,-0.00058471784,-0.0009548599,0.005052277,-0.0066132173,-0.0005126903,-0.005213473,0.0037369588,-0.0069900323,0.0025389092,0.007034952,-0.0016152291,-0.006898433,-0.0063895583,0.0025359895,-0.004176705,0.0050372323,-0.0009288052,0.0061356816,-0.0003930237,-0.0048567113,-0.0044542756,0.0006007515,-0.0037325146,0.005126126,-0.0027489588,-0.004395932,0.0007448569,-0.0038043335,-0.006415453,-0.0040998915,-0.0014544642,0.000340553,0.0028425353,0.0053663226,0.0052562235,0.0045791874,0.0002502259,-0.004548042,0.0070309276,-0.0005099932,0.003679716,-0.001112828,0.00452982,0.004142995,-0.0057009943,-0.002142679,8.5103326e-05,0.0015894976,-0.007257565,0.0037805848,0.0026344676,-0.00013588276,-0.002732291,-0.0059411433,0.005934418,-0.0067212386,-0.0057689017,0.0034778574,-0.0066495547,-0.0025657387,-0.0016332474,-0.0014865464,-0.0053400705,0.0033566607,0.0007803608,0.0028567119,-0.001037756,0.005417986,-0.0074481145,0.004567357,-0.0040089386,0.0013306895,-0.005422703,-0.0019384567,-0.005022536,-0.0026179617,0.007601195,0.0021013413,0.0012541711,-0.0047529927,0.0043538855
99|0.19238843,-0.019087564,-0.19405773,-0.24376145,-0.08339974,0.13737904,0.40217388,-0.21391758,-0.23755336,0.092949465,-0.20714296,-0.1079056,-0.19312213,-0.070024274,0.0062464178,0.049398556,0.16087969,-0.40707454,0.03181224,-0.057454616,0.02154161,0.08535789,-0.5207874,0.008113635,-0.25139692,0.027503444,0.07392027,0.083761886,-0.111393586,0.02872906,-0.13114177,-0.08264297,-0.21037829,-0.06447727,-0.13184884,-0.096637346,-0.10772843,-0.024502238,-0.083288915,0.031253934,0.12704968,0.16355851,-0.13585696,0.08463212,-0.11733711,0.2172938,-0.14780962,0.06949131,-0.13434371,-0.27065822,0.069747664,-0.18644483,0.5877681,-0.14473785,-0.057728253,-0.28522253,0.60159385,0.27734056,-0.33917138,0.0057046106,-0.25684318,-0.31698257,0.103103235,-0.23911765,0.21611404,-0.16341712,-0.27111617,0.16680181,0.07320552,-0.2061542,-0.038411144,-0.03714123,-0.35004514,-0.0051889527,-0.68301016,-0.222684,-0.26468998,-0.15963328,-0.47828946,-0.28577244,0.006823631,-0.17296833,0.11095982,0.27482843,0.15562563,0.065905266,-0.056659017,-0.15565549,0.11237571,-0.09233077,0.044035114,0.077576004,0.25611484,0.12521942,0.027248088,-0.23303811,0.12343022,-0.025754727,0.18701097,-0.3969978,-0.18272915,0.025004555,-0.20373438,0.26160586,0.09913054,-0.18692248,-0.025473837,0.048591074,0.46920598,-0.19863255,-0.04309603,-0.1860865,-0.08412471,0.03274512,-0.0492485,-0.0039647934,0.17402066,0.11586871,0.10668891,0.20464833,-0.35613003,-0.25828496,-0.09937006,0.10724164,-0.023822,-0.4094297,-0.052672435,0.027494913
100|0.26837897,0.20632362,-0.07009279,-0.2170623,-0.1415385,0.39991122,0.30880234,-0.37902725,-0.11577336,0.008017365,-0.18606621,-0.26276538,-0.28434816,-0.16307977,-0.15971336,-0.062407896,0.051609203,-0.36932266,-0.1165158,0.04902999,-0.048634596,0.15529409,-0.011559702,0.103458375,-0.13906412,0.124307394,0.019414859,-0.10096112,-0.22145717,-0.24060044,-0.034779307,0.020727955,-0.27441582,-0.37420636,-0.24155083,-0.2487612,-0.02160295,0.01815928,0.08148521,-0.15165016,0.048723403,0.28570783,-0.2150966,-0.156803,-0.12712634,-0.082656205,-0.20246644,0.14367953,0.15849479,-0.09469733,0.08685527,-0.42009804,0.31540427,0.014194465,-0.21872312,0.10217168,0.3071857,0.18309844,-0.29679802,0.16868876,-0.05194242,-0.12642965,-0.10350051,0.11924061,0.22508097,-0.12076238,-0.309998,0.28050822,0.16404998,-0.35244182,-0.047967106,-0.07982685,-0.17008114,0.067913234,-0.32569987,-0.28053772,-0.100493565,-0.31660765,-0.16162539,-0.08642351,0.15396655,-0.29708087,-0.21624692,0.3446657,-0.20735018,0.16227803,0.22827381,0.2740934,0.16137747,0.087654695,0.036633268,0.067242876,0.41041195,0.021127634,0.087723196,-0.10318875,-0.08940747,-0.05108675,0.04535821,-0.061948292,-0.15437548,0.05268591,0.09208442,0.4492007,-0.0297704,-0.29629374,-0.03168867,0.070251286,0.2824484,-0.2591341,0.08468517,-0.49437976,-0.068547964,0.15011637,-0.13784713,-0.07819775,0.5594551,0.46744022,0.33359808,0.17773846,-0.38137132,-0.29453546,-0.013672482,-0.08571781,-0.2675597,-0.34101078,-0.18093628,-0.030040689
101|0.26837897,0.20632362,-0.07009279,-0.2170623,-0.1415385,0.39991122,0.30880234,-0.37902725,-0.11577336,0.008017365,-0.18606621,-0.26276538,-0.28434816,-0.16307977,-0.15971336,-0.062407896,0.051609203,-0.36932266,-0.1165158,0.04902999,-0.048634596,0.15529409,-0.011559702,0.103458375,-0.13906412,0.124307394,0.019414859,-0.10096112,-0.22145717,-0.24060044,-0.034779307,0.020727955,-0.27441582,-0.37420636,-0.24155083,-0.2487612,-0.02160295,0.01815928,0.08148521,-0.15165016,0.048723403,0.28570783,-0.2150966,-0.156803,-0.12712634,-0.082656205,-0.20246644,0.14367953,0.15849479,-0.09469733,0.08685527,-0.42009804,0.31540427,0.014194465,-0.21872312,0.10217168,0.3071857,0.18309844,-0.29679802,0.16868876,-0.05194242,-0.12642965,-0.10350051,0.11924061,0.22508097,-0.12076238,-0.309998,0.28050822,0.16404998,-0.35244182,-0.047967106,-0.07982685,-0.17008114,0.067913234,-0.32569987,-0.28053772,-0.100493565,-0.31660765,-0.16162539,-0.08642351,0.15396655,-0.29708087,-0.21624692,0.3446657,-0.20735018,0.16227803,0.22827381,0.2740934,0.16137747,0.087654695,0.036633268,0.067242876,0.41041195,0.021127634,0.087723196,-0.10318875,-0.08940747,-0.05108675,0.04535821,-0.061948292,-0.15437548,0.05268591,0.09208442,0.4492007,-0.0297704,-0.29629374,-0.03168867,0.070251286,0.2824484,-0.2591341,0.08468517,-0.49437976,-0.068547964,0.15011637,-0.13784713,-0.07819775,0.5594551,0.46744022,0.33359808,0.17773846,-0.38137132,-0.29453546,-0.013672482,-0.08571781,-0.2675597,-0.34101078,-0.18093628,-0.030040689
102|-0.004260092,0.007068052,-0.0033692904,-0.0018368512,0.0040790504,-0.0006432757,0.003978719,-0.003296867,0.0038914876,-0.007652357,0.004746044,-0.0009713955,-0.0043805,-1.5791506e-05,-0.00095593557,-0.00056406576,-0.0013763737,-0.0072446847,-0.0060962467,-0.0053126086,-0.006740761,-0.0035445169,0.0071781995,-0.0014157249,-0.0059350245,-0.004604589,0.002816598,-0.0021224646,-0.0012177862,-0.0033233361,0.004657737,-0.006118832,-0.005857651,0.005879525,-0.005437933,0.0016849665,0.00028902944,0.0075528724,0.0033130245,0.0016149273,0.002152754,0.0017996002,0.0017186347,-0.0021266742,0.0031962395,0.004765792,0.006982425,-0.00058471784,-0.0009548599,0.005052277,-0.0066132173,-0.0005126903,-0.005213473,0.0037369588,-0.0069900323,0.0025389092,0.007034952,-0.0016152291,-0.006898433,-0.0063895583,0.0025359895,-0.004176705,0.0050372323,-0.0009288052,0.0061356816,-0.0003930237,-0.0048567113,-0.0044542756,0.0006007515,-0.0037325146,0.005126126,-0.0027489588,-0.004395932,0.0007448569,-0.0038043335,-0.006415453,-0.0040998915,-0.0014544642,0.000340553,0.0028425353,0.0053663226,0.0052562235,0.0045791874,0.0002502259,-0.004548042,0.0070309276,-0.0005099932,0.003679716,-0.001112828,0.00452982,0.004142995,-0.0057009943,-0.002142679,8.5103326e-05,0.0015894976,-0.007257565,0.0037805848,0.0026344676,-0.00013588276,-0.002732291,-0.0059411433,0.005934418,-0.0067212386,-0.0057689017,0.0034778574,-0.0066495547,-0.0025657387,-0.0016332474,-0.0014865464,-0.0053400705,0.0033566607,0.0007803608,0.0028567119,-0.001037756,0.005417986,-0.0074481145,0.004567357,-0.0040089386,0.0013306895,-0.005422703,-0.0019384567,-0.005022536,-0.0026179617,0.007601195,0.0021013413,0.0012541711,-0.0047529927,0.0043538855
103|0.26837897,0.20632362,-0.07009279,-0.2170623,-0.1415385,0.39991122,0.30880234,-0.37902725,-0.11577336,0.008017365,-0.18606621,-0.26276538,-0.28434816,-0.16307977,-0.15971336,-0.062407896,0.051609203,-0.36932266,-0.1165158,0.04902999,-0.048634596,0.15529409,-0.011559702,0.103458375,-0.13906412,0.124307394,0.019414859,-0.10096112,-0.22145717,-0.24060044,-0.034779307,0.020727955,-0.27441582,-0.37420636,-0.24155083,-0.2487612,-0.02160295,0.01815928,0.08148521,-0.15165016,0.048723403,0.28570783,-0.2150966,-0.156803,-0.12712634,-0.082656205,-0.20246644,0.14367953,0.15849479,-0.09469733,0.08685527,-0.42009804,0.31540427,0.014194465,-0.21872312,0.10217168,0.3071857,0.18309844,-0.29679802,0.16868876,-0.05194242,-0.12642965,-0.10350051,0.11924061,0.22508097,-0.12076238,-0.309998,0.28050822,0.16404998,-0.35244182,-0.047967106,-0.07982685,-0.17008114,0.067913234,-0.32569987,-0.28053772,-0.100493565,-0.31660765,-0.16162539,-0.08642351,0.15396655,-0.29708087,-0.21624692,0.3446657,-0.20735018,0.16227803,0.22827381,0.2740934,0.16137747,0.087654695,0.036633268,0.067242876,0.41041195,0.021127634,0.087723196,-0.10318875,-0.08940747,-0.05108675,0.04535821,-0.061948292,-0.15437548,0.05268591,0.09208442,0.4492007,-0.0297704,-0.29629374,-0.03168867,0.070251286,0.2824484,-0.2591341,0.08468517,-0.49437976,-0.068547964,0.15011637,-0.13784713,-0.07819775,0.5594551,0.46744022,0.33359808,0.17773846,-0.38137132,-0.29453546,-0.013672482,-0.08571781,-0.2675597,-0.34101078,-0.18093628,-0.030040689
104|-0.004260092,0.007068052,-0.0033692904,-0.0018368512,0.0040790504,-0.0006432757,0.003978719,-0.003296867,0.0038914876,-0.007652357,0.004746044,-0.0009713955,-0.0043805,-1.5791506e-05,-0.00095593557,-0.00056406576,-0.0013763737,-0.0072446847,-0.0060962467,-0.0053126086,-0.006740761,-0.0035445169,0.0071781995,-0.0014157249,-0.0059350245,-0.004604589,0.002816598,-0.0021224646,-0.0012177862,-0.0033233361,0.004657737,-0.006118832,-0.005857651,0.005879525,-0.005437933,0.0016849665,0.00028902944,0.0075528724,0.0033130245,0.0016149273,0.002152754,0.0017996002,0.0017186347,-0.0021266742,0.0031962395,0.004765792,0.006982425,-0.00058471784,-0.0009548599,0.005052277,-0.0066132173,-0.0005126903,-0.005213473,0.0037369588,-0.0069900323,0.0025389092,0.007034952,-0.0016152291,-0.006898433,-0.0063895583,0.0025359895,-0.004176705,0.0050372323,-0.0009288052,0.0061356816,-0.0003930237,-0.0048567113,-0.0044542756,0.0006007515,-0.0037325146,0.005126126,-0.0027489588,-0.004395932,0.0007448569,-0.0038043335,-0.006415453,-0.0040998915,-0.0014544642,0.000340553,0.0028425353,0.0053663226,0.0052562235,0.0045791874,0.0002502259,-0.004548042,0.0070309276,-0.0005099932,0.003679716,-0.001112828,0.00452982,0.004142995,-0.0057009943,-0.002142679,8.5103326e-05,0.0015894976,-0.007257565,0.0037805848,0.0026344676,-0.00013588276,-0.002732291,-0.0059411433,0.005934418,-0.0067212386,-0.0057689017,0.0034778574,-0.0066495547,-0.0025657387,-0.0016332474,-0.0014865464,-0.0053400705,0.0033566607,0.0007803608,0.0028567119,-0.001037756,0.005417986,-0.0074481145,0.004567357,-0.0040089386,0.0013306895,-0.005422703,-0.0019384567,-0.005022536,-0.0026179617,0.007601195,0.0021013413,0.0012541711,-0.0047529927,0.0043538855
105|0.20125027,-0.03972103,-0.080594115,0.1219287,0.011664286,0.101790205,0.27822635,-0.1657382,-0.09334569,0.08254507,-0.23849887,-0.14402837,0.014573864,0.012349971,0.105204076,-0.049282968,0.016792227,-0.13137768,-0.05980659,0.15971182,0.0009617525,0.26184428,-0.294184,-0.079001054,0.10376271,-0.111753285,-0.045868073,0.12415248,0.035214912,-0.014918693,0.036127593,0.14721891,0.112083845,-0.04467188,-0.019031387,-0.07960454,-0.10584816,-0.122548565,0.013607856,0.122250736,-0.09417803,-0.029081691,-0.020968748,0.056215968,-0.22593205,-0.019285038,-0.16701806,0.09934292,0.0891235,0.033198323,0.16467056,0.04137106,0.16803682,-0.11142556,-0.23519456,-0.064303115,0.11812561,0.16439737,-0.032379102,0.102520086,-0.15843862,0.01317653,0.08632494,0.05394528,0.037530728,-0.20873573,-0.12333159,0.19859266,-0.012407526,-0.20294704,-0.009281553,0.03614141,-0.30562824,-0.040079694,-0.102966614,-0.32686853,-0.08708476,-0.31093726,-0.18499331,0.08348631,0.17858861,-0.26486614,-0.20038827,0.4140345,0.0540085,0.12250107,0.1979949,-0.006608392,0.08016209,0.07443969,0.15384087,0.17559914,0.20253286,0.059929803,0.11150347,0.114665434,0.09289447,-0.17527328,-0.24545906,-0.08534261,0.11797711,-0.14919996,-0.14283748,0.1445387,0.009974815,-0.118723765,-0.013366951,0.1988351,0.33781558,0.07574606,0.14489806,-0.06703274,0.038825776,0.13396525,-0.20257263,0.14877468,0.20503554,0.0875431,-0.023208458,0.17698865,-0.18763901,-0.14172213,0.120391525,-0.13999148,-0.03474705,-0.2116917,0.19842826,0.024959465
