11|0.009306714,-0.02268712,0.02416879,0.022955103,0.0048084445,-0.011884364,-0.0041912,0.014740416,-0.0049717305,0.014073953,0.042905584,0.0021208252,-0.014514138,-0.011184241,0.024575487,0.010729956,-0.004408316,-0.0017211903,-0.019047879,0.0051982426,0.017681276,0.034678534,-0.0052638017,-0.044634234,-0.02832333,0.001865528,-0.024912747,0.010868233,-0.0145339025,-0.0130481655,-0.008513706,0.015353233,0.0005096269,0.023694681,-0.005799424,0.0024516531,0.060035843,-0.001979463,0.030396683,-0.009931915,-0.019884031,0.03447479,-0.004623951,-0.00096655864,0.015409194,0.0043744533,-0.02489523,-0.004720867,-0.006517826,0.032156054,0.017788501,0.021739766,0.013596549,0.009981335,0.018672248,0.007054725,0.05294307,-0.014424632,-0.014351107,0.0068346593,0.006741604,-0.025124026,0.0053965803,-0.011465594,0.01828068,-0.02151612,0.01773069,0.028020576,0.00882889,-0.011481262,-0.008184276,-0.00032595333,-0.040551957,-0.003804613,-0.00064510916,-0.023686096,-0.00065203215,-0.0018810901,-0.019570163,0.036992427,-0.010911364,-0.017550925,0.019042531,0.042842288,0.019330325,0.029460454,0.061585505,-0.018394837,0.018960105,0.02657172,0.00086267275,-0.03358734,0.0041940277,-0.018613635,0.02628165,-0.011869174,-0.025247045,-0.032969687,-0.020756932,-0.017028201,-0.03230221,0.0055118203,-0.0054749916,0.01492364,0.015129767,-0.023386521,-0.009155619,-0.008861323,0.015162699,-0.036823053,0.014039536,-0.016771102,0.008194674,0.020537658,-0.016717138,-0.003710946,-0.002192177,0.022756884,0.0046574315,-0.003240373,-0.0073805335,-0.01426473,0.016620977,-0.007874246,-0.023434518,0.005351285,-0.00387844,0.007227119
12|0.009418111,-0.024763145,0.025381615,0.021986224,0.0072512683,-0.009759334,-0.008128245,0.018673653,-0.004694224,0.0142577635,0.041896045,0.0017416583,-0.017083816,-0.011469613,0.026625454,0.011904028,-0.007356657,-0.0029261059,-0.019221487,0.0016643908,0.021378806,0.03289189,-0.002533533,-0.045513526,-0.03011016,0.004790692,-0.023928523,0.010863483,-0.013485193,-0.014419598,-0.0052857897,0.012523127,0.00250158,0.025430277,-0.009542375,-0.00041785106,0.06124738,-0.002547183,0.028365796,-0.008635812,-0.024594,0.033725005,-0.0053714444,-0.0016447395,0.0120418,0.002426653,-0.021302983,-0.0050436617,-0.007957768,0.03057273,0.013965708,0.021051472,0.013633198,0.012038597,0.017965762,0.008030214,0.056159884,-0.018831937,-0.014972366,0.009411983,0.008409998,-0.024433559,0.0062774397,-0.012269448,0.01730068,-0.01809068,0.021495426,0.026173124,0.00921533,-0.013144814,-0.008404059,0.0006586802,-0.041033745,-0.0066273934,-0.002253311,-0.027616054,-0.0038341873,0.0010493762,-0.018456738,0.03307156,-0.010156801,-0.017698906,0.020327201,0.044019166,0.015243914,0.029746367,0.061250802,-0.019320091,0.019252008,0.025466427,0.002685976,-0.030520603,0.004037477,-0.017831778,0.025320495,-0.0155413365,-0.025464015,-0.03773868,-0.024272418,-0.0149089815,-0.03433911,0.009755417,-0.009731345,0.011893019,0.016296605,-0.02282503,-0.010786529,-0.009065355,0.017552925,-0.037202578,0.014574182,-0.020732993,0.0071312967,0.019598007,-0.013885415,-0.0036992033,-0.0038079165,0.023727937,0.006169338,-0.007481273,-0.0111023905,-0.018000355,0.016665056,-0.005217392,-0.027165597,0.006929097,-0.00712142,0.008904811
13|0.010779551,-0.015819602,0.01578526,0.015455447,0.009323674,-0.008849504,-0.0010114223,0.016710168,-0.0024334241,0.01018823,0.029464476,-0.003937717,-0.00826819,-0.007105494,0.019634614,0.0060071754,0.0035702102,0.003194778,-0.011192285,0.0031465439,0.017481623,0.024050118,0.0001298838,-0.025723463,-0.013252028,-0.0030698061,-0.014239547,0.013499308,-0.0032858553,-0.013764841,-0.007824308,0.011717121,0.00694947,0.018973274,-0.013493526,-0.00424384,0.04437461,-0.0026687414,0.018131325,-0.010157009,-0.0078037083,0.021966152,-0.0071497317,-0.0056512225,0.010603409,0.0024428968,-0.021493927,0.00049782573,-0.0045653875,0.029884906,0.008666571,0.015049447,0.01253097,0.00990189,0.0050564385,0.0097040655,0.040566478,-0.008750212,-0.012542154,0.0047181207,0.0035706263,-0.0086677885,0.0075828764,-0.009821373,0.01269829,-0.018841557,0.016132481,0.015980987,0.007085128,-0.00414946,-0.0075585316,0.00818357,-0.025871342,-0.0025681807,-0.0035164307,-0.017603451,-0.0016436382,0.0039198766,-0.01985301,0.027647553,-0.0136628635,-0.0128241675,0.0070447433,0.022299057,0.021149479,0.027671864,0.043167923,-0.017213605,0.009885371,0.023803843,-0.0026486327,-0.031837866,0.0029851617,-0.013330028,0.008026154,-0.009559109,-0.011478151,-0.021903768,-0.016132222,-0.008018157,-0.019798672,-0.0002107176,-0.006233264,0.0114874905,0.014892501,-0.022233436,-0.0072138594,-0.008055583,0.009932057,-0.022577742,0.006704165,-0.013812553,0.003472279,0.011991397,-0.014783877,-0.00792447,-0.0014432836,0.018912304,0.005780952,-0.004044208,-0.012166474,-0.016091457,0.008852746,-0.009289436,-0.01460363,0.008029182,-0.008868225,0.006616212
14|0.016780451,-0.026701987,0.023669519,0.020962387,0.00014184881,-0.010561909,-0.002820005,0.017758127,-0.0121220015,0.015955498,0.048403155,0.006896811,-0.023255343,-0.003346026,0.03908463,0.01852919,0.005589636,-0.0053141396,-0.013522365,-0.0054267384,0.0145713715,0.042796,-0.0044463393,-0.062937066,-0.023864413,-0.0069409944,-0.023989016,0.01554888,-0.014840149,-0.010846179,-0.001391973,0.011603467,0.006148224,0.03587279,-0.01266306,-0.00055008475,0.07422244,0.0067548826,0.039027907,-0.006601541,-0.025054067,0.03598605,-0.0003211533,0.0013158899,0.013815288,-0.0021771248,-0.038567662,-0.007498479,-0.0016679635,0.0353962,0.02733921,0.023400096,0.016872646,0.009845884,0.01804673,0.014259152,0.071824394,-0.024168948,-0.008615932,0.012271549,0.005687943,-0.025715677,-0.0057556755,-0.013275857,0.016484594,-0.029058203,0.020121979,0.033185203,0.00992212,-0.014914706,-0.0117241265,0.0056056282,-0.03760078,-0.0013906785,0.0038326047,-0.02919209,0.0012038865,0.0014049658,-0.029102191,0.042546507,-0.017421579,-0.023187017,0.015756624,0.051379625,0.022546202,0.03286831,0.072957955,-0.03108958,0.018869031,0.022835458,-0.0017610738,-0.049005702,0.014529321,-0.025457427,0.028964875,-0.022090977,-0.021510316,-0.03348657,-0.028164782,-0.022592405,-0.038555693,0.005779223,-0.010672699,0.01897897,0.016110145,-0.037413407,-0.010451387,-0.007404405,0.017142648,-0.03801028,0.019665398,-0.018295724,0.0014178209,0.031362098,-0.024756605,-6.356521e-05,0.008356809,0.031835902,0.010852327,-0.0014900109,-0.007353147,-0.008765749,0.021251308,-0.008879657,-0.03373142,0.010317353,-0.0033528414,0.0049349777
15|0.0012860261,-0.00010936521,0.0038775448,-0.0042284634,-0.0032692272,-0.00073277485,0.0029858472,-0.0051418385,0.0061294,-0.0024123741,0.004484359,0.0022375295,0.005330066,-0.0034892699,-0.0025016041,0.0023884708,-0.0021678247,0.0046425974,-0.0046517393,0.002024726,-0.0005646618,-0.00047989842,0.0019832132,-0.0017072642,-0.0033261878,-0.006681715,0.0019439692,0.0041599283,-0.00458376,0.007116493,0.0031534638,-0.0040433016,-0.0010259598,0.0030674795,-0.005472976,0.0016057249,0.0043020044,0.00488659,0.0042395256,0.002859395,-0.0021500671,-0.004748828,0.0063749384,-0.0057044104,-0.0012656823,-0.002549815,0.005069308,-0.004904245,0.00265274,0.0015996285,-0.0031867316,-0.006439602,-0.006279473,0.0027387897,-0.007469747,0.004458436,-0.0022753347,-0.0071664536,-0.004012592,0.0060502114,-0.0013448531,0.0050047934,-0.0072472943,-0.007145728,-0.0040642014,0.00074393675,-0.005605949,-0.007379707,-0.0069419285,-0.0003617294,0.0057918057,-0.006545772,-0.0041664215,0.0011855494,0.0025932295,-0.0066079423,0.006146688,-0.006419043,0.0037002368,0.0073557105,0.004422011,0.0048225494,0.006434868,0.002697588,-0.005581608,0.004489897,-0.006494485,-0.0044717686,0.0046138093,-0.006194846,-0.0045862338,-0.0027799718,0.002650828,0.004077888,0.0016056839,0.0039910562,-0.0020524012,0.0033999868,-0.00550656,-0.001297066,-0.006050626,0.0001357859,0.0036704363,0.0037500244,-0.0036369301,0.0013675569,0.006102521,-0.004354546,-0.0029591834,-0.00046682823,-0.0036873128,0.006794422,0.005892288,0.00720423,0.0073147546,-0.0066022174,-0.0003747968,-0.0059424853,-0.0037576305,-0.0069060205,0.0026685735,8.316338e-05,-0.005402875,0.0062211594,0.00074451603,0.00023325905,-0.0027844263,-0.0026145363
16|0.004555722,-0.0113172885,0.0075332243,0.0074298726,0.0018288994,-0.010289029,-0.0041730627,0.004340015,-0.004506204,0.0033779046,0.015717018,-0.0011495724,-0.0044599655,0.0012794938,0.012229247,0.005906689,0.002845412,0.0018503988,-0.0061387224,0.00079908594,0.00856553,0.0126608815,-0.0030855723,-0.019435346,-0.0050788014,0.0013535889,-0.01298341,0.000100322795,-0.0036759144,-0.004597399,-0.0071249474,0.011110442,-0.0024916339,0.008441898,-0.00715252,0.003381926,0.014817009,-0.005141099,0.0022870158,-0.005860419,-0.010118266,0.010666588,0.0035692772,-0.005042892,-0.0003578292,-0.0004980769,-0.009899795,-0.0075530834,-0.0041888575,0.018030398,0.0117407795,0.002534838,0.0044833487,-0.0025568015,-0.0019177658,-0.0011802147,0.0175313,-0.003903044,-0.005372611,0.0062087616,0.0046925885,-0.006212659,-0.0035645184,-0.011597497,0.0076715853,-0.005276505,0.004847332,0.01121004,0.0076125963,-0.0047573512,-0.0066719,0.0022118308,-0.017175399,-0.0072685643,0.004415902,-0.012357511,-0.0037306985,0.0012360314,-0.011365532,0.008884777,-0.006156589,-0.006204203,0.0073098196,0.014371056,0.009286668,0.007827083,0.019260636,-0.012172143,0.0044185207,0.0039727218,0.0016952332,-0.019571466,-6.396315e-05,-0.005260778,0.007725787,-0.0004954329,-0.0012759557,-0.017717123,-0.0095131975,-0.008157879,-0.009815889,0.0030445224,0.00074379734,0.008799547,0.0043784822,-0.014166962,-0.0049105748,0.0004864719,0.008617725,-0.0132521745,0.0024601398,-0.010560978,0.005639326,0.009988433,-0.012311505,0.0007260159,-0.004691314,0.0073221535,0.0036530006,-0.00056433666,-0.004949792,-0.00599443,0.0043514716,-1.5749363e-05,-0.0038535595,0.011059394,-0.009323627,0.008638352
17|0.004978842,-0.007232054,0.014980548,0.0015811302,0.00073092745,-0.01065077,-0.006643048,-0.001178238,0.00058382127,0.008194196,0.020318167,0.0047984193,-0.004506884,0.0026929094,0.008537179,0.007272489,0.0059802877,-0.00029741853,-0.0021787076,-0.0054582795,0.011994455,0.016109416,0.0029822781,-0.025250783,-0.008778082,0.0018461405,-0.012772575,-0.0009425106,0.0015426038,-0.0107501,-0.0066479067,0.01311636,-0.0030997545,0.015730623,-0.004110619,0.0036203202,0.019405909,-0.0049626855,0.0024968258,-0.0044053853,-0.010879629,0.0101521015,0.004139842,-0.0077555883,-0.00032505832,-0.0034038897,-0.016372852,-0.008895633,-0.0025135814,0.020917425,0.013091419,0.0043962128,-0.0023374888,0.0011019451,-0.0024672945,-0.000411994,0.015695242,-0.0030115515,-0.010459842,0.0042889877,0.0040242523,-0.003122955,-0.0012695559,-0.012812852,0.0108926445,-0.012982137,0.010684568,0.011384657,0.009780111,-0.0027963398,-0.0045699296,0.0070611555,-0.018777128,-0.008045622,0.0034375798,-0.01096043,-0.004246691,-0.0018188872,-0.016282167,0.013717654,-0.0048673376,-0.009979106,0.0072295344,0.018765483,0.012473668,0.004516184,0.018519262,-0.015460353,-0.0011429621,0.0064788107,-0.001614353,-0.019619506,-0.0008524889,-0.009896511,0.012467995,-0.0030484842,-0.00036189353,-0.01941252,-0.012249971,-0.007454778,-0.0038871875,0.0041433047,-0.0014955424,0.0061011477,0.008151433,-0.01804974,-0.0009932161,0.0018873761,0.010587868,-0.0079174945,-0.0017453018,-0.009170587,0.009370799,0.008809604,-0.0152215175,0.0024155078,-0.0063529285,0.014985262,0.007484215,-0.0046720854,-0.0005328732,-0.0016842862,0.003404106,-0.0043807765,-0.001613992,0.010921065,-0.010393114,0.0077774175
18|0.010473878,-0.030841058,0.021986812,0.024861341,0.009259345,-0.011288506,-0.002972379,0.020156883,-0.012834349,0.024825206,0.058224548,0.008369284,-0.019028619,-0.0064008664,0.037352018,0.016390556,-0.006233387,-0.00044566576,-0.027224312,0.0027097303,0.024637694,0.041159302,-0.009690783,-0.05579405,-0.02994529,-0.007504813,-0.029638505,0.0160025,-0.01595797,-0.019648103,-0.01101168,0.019794555,0.016676381,0.025760049,-0.016339315,0.0012886003,0.078134306,0.0002548257,0.038360592,-0.016434591,-0.021010658,0.040369973,-0.011434569,-0.008129706,0.013171977,0.00870018,-0.035222847,-0.007902687,-0.0010372964,0.04496933,0.021326639,0.036586013,0.017248305,0.0139525505,0.020366441,0.011549062,0.06879776,-0.020825617,-0.015096187,0.015108422,0.010739864,-0.028609136,0.0020170514,-0.013723753,0.020639647,-0.022152975,0.02282433,0.039885793,0.0034731526,-0.014500401,-0.009707786,0.005710524,-0.041877836,-0.0017280391,0.0038606757,-0.030172596,-0.009494147,-0.0045168027,-0.023800159,0.04951969,-0.010625973,-0.026281247,0.016349109,0.054009173,0.026150351,0.042423103,0.07753276,-0.030359278,0.019671435,0.029359296,-0.0042957435,-0.038938515,0.0146657005,-0.024695182,0.024878541,-0.012431283,-0.028916633,-0.04281081,-0.028363446,-0.025675846,-0.042527605,0.012166493,-0.007435584,0.014422115,0.01583361,-0.032146137,-0.008721908,-0.0076113385,0.023698568,-0.0440643,0.017215826,-0.014930517,0.009315995,0.029122243,-0.021612227,-0.010684748,-0.004113066,0.035173476,0.005496442,0.0012380531,-0.009377244,-0.021097412,0.024373746,-0.01109592,-0.033404533,0.0128455395,-0.00241288,0.00691638
19|0.0039240797,-0.01411548,0.014682043,0.016268076,0.0041740336,-0.0068839057,-0.0024829095,0.0122441845,-0.009122749,0.011146265,0.033258215,0.0057480857,-0.01045686,-0.0019053142,0.017267684,0.010184452,-0.008942726,-0.0012400487,-0.018908324,0.007220585,0.01538415,0.016325027,-0.0014779867,-0.037756983,-0.020043893,-0.0024599675,-0.022090264,0.01135973,-0.0056409556,-0.012175668,-0.0055677798,0.020396471,0.007749842,0.013875202,-0.0057315105,-0.0025305247,0.04602616,0.004717881,0.01777816,-0.009467407,-0.010600048,0.026306959,-0.005250545,-0.0036643809,0.011298011,0.004097173,-0.023748279,-0.007820326,-0.00037864663,0.025079766,0.014272329,0.018529037,0.005901741,0.013541867,0.011081669,0.006618105,0.036463473,-0.009421505,-0.009089768,0.009581341,0.0049131787,-0.018663421,0.0029109288,-0.0074699647,0.0060075573,-0.008400218,0.010579299,0.020886494,0.001241139,-0.006367236,-0.009020437,-0.00047964617,-0.023734799,-0.0029579068,0.0076118656,-0.017376177,-0.0045715612,-0.007774521,-0.010692846,0.027868,-0.0044438355,-0.015600603,0.014719444,0.025857298,0.021015361,0.019937893,0.039142456,-0.011970104,0.009238123,0.016696779,-0.007573633,-0.018338248,0.010192019,-0.01352431,0.011443317,-0.008238132,-0.010678857,-0.018505508,-0.015686607,-0.014339373,-0.02549733,0.011419895,-0.007169804,0.005643595,0.007913682,-0.01574111,-0.0046486054,-0.005112575,0.013931327,-0.024628995,0.010714739,-0.008388733,0.0060924864,0.014704724,-0.010809175,-0.008721418,0.0025479665,0.020394767,0.005506096,-0.00024000711,-0.0019206052,-0.010447726,0.018465677,-0.0064987987,-0.021176822,0.0065428843,-0.00086588593,-0.0010419867
20|0.004362006,-0.012494252,0.0069918646,0.014291319,0.0062044263,-0.0010036853,-0.00047122143,0.014636052,0.0012733882,0.009386103,0.028266037,0.0001222749,-0.009664367,-0.0059243967,0.019642659,0.0061188466,-0.0031861307,-0.0060617775,-0.020155227,0.0015231747,0.008940498,0.020066423,-0.007130731,-0.029694548,-0.020413324,-0.004385801,-0.014478147,0.0071458705,-0.005383097,-0.008310665,-0.007860144,0.011577911,0.0018530055,0.012330481,-0.0064640003,0.0056742956,0.032770034,-0.0011169013,0.021614423,-0.006969318,-0.011060465,0.024415156,-0.0024936355,-0.0053999773,0.008192928,0.001263671,-0.015505209,0.0010973663,-0.0034135338,0.022848925,0.015389885,0.016312497,0.010743347,0.0043549007,0.01371815,0.002344237,0.04008886,-0.0110203875,-0.0047213566,0.006562991,-0.0012506201,-0.012281013,-0.00028222837,-0.0065477653,0.015590109,-0.011069906,0.014383227,0.021000102,0.00023533148,-0.0062920772,-0.009623856,0.0069831884,-0.025432693,0.0016173903,0.0020594231,-0.019735292,0.005183426,-0.0016897843,-0.013017069,0.02796168,-0.0072759674,-0.019144913,0.009122646,0.02559857,0.014288396,0.016663266,0.043874044,-0.010133287,0.015228433,0.011319622,0.00587179,-0.026617527,0.0043318053,-0.014227607,0.009688749,-0.009783259,-0.018293256,-0.024177149,-0.019238284,-0.013474722,-0.020120338,0.0028263947,-0.006273065,0.014339444,0.01098949,-0.023218924,-0.005612577,-0.0075038467,0.008970686,-0.02097319,0.011703238,-0.01040013,0.007596196,0.020639503,-0.013817436,-0.0039263014,-0.002888092,0.017757563,0.0049391477,0.0008495208,-0.0050499863,-0.011644352,0.016811019,-0.0048612263,-0.012934542,0.011480615,0.0031734419,0.0014380988
21|0.0052307923,-0.020711515,0.015118279,0.012394234,0.0029889853,-0.0052131545,-0.004392522,0.007337863,-0.0067110993,0.009079361,0.026901785,0.008126818,-0.015181023,-0.007984693,0.02039193,0.006954794,-0.000114187365,0.0011063297,-0.008103225,-0.0014799129,0.011982793,0.01713331,-0.0014115479,-0.022983102,-0.017142462,0.0033406885,-0.010778134,0.009549741,-0.0041280584,-0.0129539035,-0.009297738,0.008982402,0.003227422,0.010357076,-0.008458377,0.006431291,0.04005053,-0.004722433,0.015606323,-0.011982648,-0.00753258,0.02200771,-0.006846313,7.0739305e-05,0.011981527,0.0030177813,-0.017883874,-0.0056258976,0.0020986751,0.018699454,0.011084533,0.011466394,0.013737552,0.007506192,0.012161737,0.0043958463,0.035523098,-0.01369176,-0.0067614904,0.0066971467,0.008683128,-0.014414661,0.0021580409,-0.0016707091,0.0060635484,-0.014165345,0.008578906,0.016401418,0.0040969932,-0.008885838,-0.004985081,-0.0015263656,-0.027203072,-0.006531014,-0.0017166893,-0.014337307,-0.0016646691,0.004729825,-0.007695132,0.028170945,-0.011466586,-0.0143169705,0.014898102,0.028225595,0.016121157,0.015837053,0.04419893,-0.014886857,0.015934397,0.017977186,-0.0035615817,-0.023066118,0.010067059,-0.010184355,0.01665692,-0.008500587,-0.011802536,-0.021098612,-0.011828455,-0.0073891818,-0.018550465,0.011179153,-0.007104495,0.004780277,0.013227115,-0.013662004,-0.008500448,-0.0054370803,0.013781528,-0.025634982,0.010911516,-0.01206091,0.0049006254,0.01599221,-0.013128803,-0.006059751,-0.00022460322,0.01904998,0.005560513,-8.13941e-05,-0.0027807038,-0.012900611,0.011471664,-0.003885495,-0.022475854,-0.0012430426,-0.009999492,-0.0002952828
22|0.017527085,-0.030154234,0.025318697,0.023385033,0.007681719,-0.0106362235,-0.0024363566,0.017542923,-0.007036277,0.01673726,0.047782194,0.0042476277,-0.023711944,-0.00636234,0.03714366,0.018001426,-0.012370505,0.001819975,-0.024004687,0.0058226148,0.025510618,0.042229164,-0.008897451,-0.052757032,-0.02991103,-0.004510762,-0.029340137,0.015543344,-0.01015195,-0.012945043,-0.013210095,0.01954658,0.015308698,0.022563266,-0.013818229,-0.002007955,0.07216047,0.0023707072,0.03453531,-0.009636507,-0.022423316,0.03965052,-0.0076657487,-0.004233515,0.015759632,0.0057635442,-0.032764804,-0.008928022,-0.0033852854,0.042383254,0.021026636,0.031416133,0.015028587,0.008004552,0.018635822,0.016302522,0.07292785,-0.021093432,-0.016580906,0.0050096205,0.009144468,-0.029055709,0.0015739484,-0.016858416,0.01876783,-0.024611974,0.025703792,0.034176894,0.0070225312,-0.012236899,-0.0067796162,0.0074303574,-0.044727914,-0.00030629878,6.888861e-05,-0.025756916,-0.0069630183,0.0011762364,-0.023944844,0.044384945,-0.009979124,-0.025231635,0.017034907,0.045663066,0.02291789,0.03532556,0.07572031,-0.028426742,0.025409993,0.036503024,-0.0035313326,-0.039384037,0.0059658242,-0.027998114,0.026498824,-0.0136406375,-0.028525362,-0.039442886,-0.02822477,-0.023818137,-0.03413209,0.012267257,-0.009196421,0.010312727,0.015258539,-0.027848804,-0.008066615,-0.010526371,0.016588924,-0.038647056,0.019883255,-0.018897448,0.0060231825,0.027664408,-0.022375861,-0.007650193,-0.0069800243,0.029946845,0.008347865,0.0043591624,-0.008077164,-0.019588297,0.019233564,-0.008159055,-0.030106097,0.0124183325,-0.011653633,0.008419846
23|0.010231496,-0.01626363,0.011796717,0.016818207,0.0010490925,-0.0051306416,-0.007146839,0.012997013,-0.00019943863,0.0040776753,0.018174475,0.0060245525,-0.009931937,-0.002985601,0.017086338,0.012515314,-0.0035906315,0.0011030129,-0.013740765,0.003943628,0.014548466,0.020736746,-0.0036152608,-0.031457234,-0.009452677,-0.002490459,-0.011759914,0.010178622,-0.0077946414,-0.004959002,0.0054374696,0.014402504,0.008829719,0.013836871,-0.00379446,0.0018948193,0.03481452,-0.0022158755,0.015526015,-0.012826875,-0.018813783,0.021992262,-0.0070313844,-0.005034273,0.012497994,0.003657029,-0.020468568,-0.006852852,-0.0040629823,0.030337678,0.01397521,0.020416627,0.010464939,0.0039833486,0.0013651655,2.0205873e-05,0.0432624,-0.011517413,-0.005696203,0.0031260187,0.0021869955,-0.013616076,-0.00028728181,-0.004549237,0.0051671863,-0.009347257,0.010647424,0.01526772,0.000890612,-0.0029430217,-0.009710074,0.005957029,-0.025603373,0.007397861,-0.0007252593,-0.018019114,-0.0070360578,0.0021859217,-0.017277751,0.020449948,-0.0017056863,-0.020947969,0.013451258,0.032525256,0.020633569,0.016669825,0.04518,-0.017501444,0.016785514,0.020082952,0.0013162947,-0.02721979,0.004211787,-0.017122142,0.013686255,-0.0077349395,-0.015297911,-0.021619983,-0.018834688,-0.013992405,-0.013144507,0.009335708,-0.0069631496,0.008177681,0.008713364,-0.022318278,-0.016450789,-0.002939013,0.009312645,-0.018382326,0.015969133,-0.011620918,0.0050039403,0.012748146,-0.0059470283,-0.00404829,-0.004902416,0.010867832,-0.00042376085,-0.0018744403,0.00056177366,-0.012405089,0.018073993,-0.013368469,-0.015105669,0.0025936237,-0.007927227,0.005644374
24|0.018667396,-0.03921896,0.02797143,0.02861044,0.012779935,-0.01759016,0.0025056067,0.027887594,-0.015777377,0.032931414,0.07262641,0.012637296,-0.03292438,-0.0062278975,0.049699336,0.025748994,-0.0059641143,-0.0012261124,-0.036406394,0.009196483,0.03639444,0.055040132,-0.009974696,-0.07262657,-0.037708882,-0.009675541,-0.041516446,0.020555053,-0.016125256,-0.024863334,-0.01642581,0.020680897,0.019123403,0.03399949,-0.02295616,0.004669746,0.10125335,-0.0047326107,0.051401574,-0.01264569,-0.02501889,0.05558784,-0.005784244,-0.011643965,0.01563117,0.013467264,-0.04607012,-0.008533519,-0.0034023437,0.052654676,0.029537005,0.04539708,0.025171285,0.007386581,0.03256745,0.019428397,0.09526945,-0.030125258,-0.012657447,0.010726409,0.015572874,-0.037655413,-0.0049510966,-0.013335974,0.028446933,-0.035035316,0.03775243,0.051535558,0.0010018139,-0.015848905,-0.009504128,0.01162429,-0.055343535,-0.0027448428,0.0019313316,-0.040672462,-0.010222781,-0.0015241958,-0.029496616,0.06552152,-0.009168866,-0.036052886,0.01620593,0.07039976,0.035108015,0.052653097,0.10492026,-0.037545715,0.034329567,0.04478369,-9.8673336e-05,-0.05712272,0.013143283,-0.036991235,0.0350649,-0.018551374,-0.042192336,-0.060751665,-0.040982474,-0.030200036,-0.048304185,0.021264516,-0.0069501814,0.018569874,0.025138514,-0.03945807,-0.009958451,-0.014351546,0.028710509,-0.05794237,0.022408016,-0.01979407,0.0074956655,0.03125048,-0.02461151,-0.011467372,-0.0056218454,0.04670808,0.009275916,-0.004520392,-0.014963071,-0.02206984,0.023325993,-0.0114966,-0.045256503,0.019888712,-0.006574504,0.008250034
25|0.018667396,-0.03921896,0.02797143,0.02861044,0.012779935,-0.01759016,0.0025056067,0.027887594,-0.015777377,0.032931414,0.07262641,0.012637296,-0.03292438,-0.0062278975,0.049699336,0.025748994,-0.0059641143,-0.0012261124,-0.036406394,0.009196483,0.03639444,0.055040132,-0.009974696,-0.07262657,-0.037708882,-0.009675541,-0.041516446,0.020555053,-0.016125256,-0.024863334,-0.01642581,0.020680897,0.019123403,0.03399949,-0.02295616,0.004669746,0.10125335,-0.0047326107,0.051401574,-0.01264569,-0.02501889,0.05558784,-0.005784244,-0.011643965,0.01563117,0.013467264,-0.04607012,-0.008533519,-0.0034023437,0.052654676,0.029537005,0.04539708,0.025171285,0.007386581,0.03256745,0.019428397,0.09526945,-0.030125258,-0.012657447,0.010726409,0.015572874,-0.037655413,-0.0049510966,-0.013335974,0.028446933,-0.035035316,0.03775243,0.051535558,0.0010018139,-0.015848905,-0.009504128,0.01162429,-0.055343535,-0.0027448428,0.0019313316,-0.040672462,-0.010222781,-0.0015241958,-0.029496616,0.06552152,-0.009168866,-0.036052886,0.01620593,0.07039976,0.035108015,0.052653097,0.10492026,-0.037545715,0.034329567,0.04478369,-9.8673336e-05,-0.05712272,0.013143283,-0.036991235,0.0350649,-0.018551374,-0.042192336,-0.060751665,-0.040982474,-0.030200036,-0.048304185,0.021264516,-0.0069501814,0.018569874,0.025138514,-0.03945807,-0.009958451,-0.014351546,0.028710509,-0.05794237,0.022408016,-0.01979407,0.0074956655,0.03125048,-0.02461151,-0.011467372,-0.0056218454,0.04670808,0.009275916,-0.004520392,-0.014963071,-0.02206984,0.023325993,-0.0114966,-0.045256503,0.019888712,-0.006574504,0.008250034
26|0.018667396,-0.03921896,0.02797143,0.02861044,0.012779935,-0.01759016,0.0025056067,0.027887594,-0.015777377,0.032931414,0.07262641,0.012637296,-0.03292438,-0.0062278975,0.049699336,0.025748994,-0.0059641143,-0.0012261124,-0.036406394,0.009196483,0.03639444,0.055040132,-0.009974696,-0.07262657,-0.037708882,-0.009675541,-0.041516446,0.020555053,-0.016125256,-0.024863334,-0.01642581,0.020680897,0.019123403,0.03399949,-0.02295616,0.004669746,0.10125335,-0.0047326107,0.051401574,-0.01264569,-0.02501889,0.05558784,-0.005784244,-0.011643965,0.01563117,0.013467264,-0.04607012,-0.008533519,-0.0034023437,0.052654676,0.029537005,0.04539708,0.025171285,0.007386581,0.03256745,0.019428397,0.09526945,-0.030125258,-0.012657447,0.010726409,0.015572874,-0.037655413,-0.0049510966,-0.013335974,0.028446933,-0.035035316,0.03775243,0.051535558,0.0010018139,-0.015848905,-0.009504128,0.01162429,-0.055343535,-0.0027448428,0.0019313316,-0.040672462,-0.010222781,-0.0015241958,-0.029496616,0.06552152,-0.009168866,-0.036052886,0.01620593,0.07039976,0.035108015,0.052653097,0.10492026,-0.037545715,0.034329567,0.04478369,-9.8673336e-05,-0.05712272,0.013143283,-0.036991235,0.0350649,-0.018551374,-0.042192336,-0.060751665,-0.040982474,-0.030200036,-0.048304185,0.021264516,-0.0069501814,0.018569874,0.025138514,-0.03945807,-0.009958451,-0.014351546,0.028710509,-0.05794237,0.022408016,-0.01979407,0.0074956655,0.03125048,-0.02461151,-0.011467372,-0.0056218454,0.04670808,0.009275916,-0.004520392,-0.014963071,-0.02206984,0.023325993,-0.0114966,-0.045256503,0.019888712,-0.006574504,0.008250034
